,G1,G2,G3,G4,G5,G6,G7,Wa1,Wa2,Wi1,Wi2,Wi3,I,S1,S2,Tw,Tr,L,R,E,AC,D1,D2
4829,270,3.5,1.8,3.1,7,1,0.58,BR,0.3,1.15,0.66,0.45,1.1,3,0.69,0.03,0.0,I,1,109.67,24.64,0.402070393,NP
4830,135,3.7,3.4,3.8,9,4,0.45,NC,0.2,5.24,0.76,0.77,1.46,3,1.01,0.03,0.0,I,1,108.16,37.83,0.575138009,NP
4831,45,1.7,3.6,4.7,5,2,0.18,HC,0.25,4.5,0.4,0.84,0.85,3,0.46,0.02,0.0,I,1,109.79,35.84,0.386256936,P
4832,270,3.9,2.9,3.6,8,4,0.66,NC,0.4,4.06,0.3,0.6,1.67,3,1.19,0.05,0.0,I,1,106.52,42.65,0.53223969,P
4833,315,2.5,3.2,4.9,4,6,0.3,NC,0.35,2.21,0.62,0.8,1.36,3,0.92,0.02,0.0,I,1,106.85,37.97,1.0,NP
4834,180,2.1,2.0,3.5,6,2,0.72,LC,0.25,3.21,0.36,0.59,1.23,3,0.8,0.01,0.0,I,1,106.26,35.65,0.517198249,NP
4835,135,3.2,3.8,4.7,5,3,0.41,LC,0.3,2.45,0.65,0.41,1.79,3,1.29,0.04,0.0,I,1,118.88,39.17,0.36973545,NP
4836,225,3.4,3.9,3.3,6,5,0.27,LC,0.2,1.32,0.31,0.55,1.0,3,0.6,0.04,0.0,I,1,114.31,31.5,0.277960845,P
4837,0,3.1,2.1,3.8,10,4,0.12,BR,0.4,2.88,0.48,0.73,1.9,3,1.39,0.03,0.0,I,1,127.83,41.43,0.215513794,P
4838,90,2.7,2.5,4.4,5,3,0.4,HC,0.25,0.68,0.84,0.66,0.69,3,0.33,0.03,0.0,I,1,107.5,6.95,1.0,NP
4839,45,2.6,2.7,4.0,7,6,0.33,NC,0.35,4.36,0.55,0.87,0.34,3,0.02,0.04,0.0,I,1,101.2,12.78,1.0,NP
4840,180,1.7,4.0,3.6,8,1,0.66,LC,0.35,2.87,0.85,0.89,0.34,3,0.02,0.01,0.0,I,1,104.97,13.52,0.294975067,P
4841,270,2.0,1.5,3.0,8,5,0.4,HC,0.3,1.93,0.76,0.48,1.24,3,0.81,0.03,0.0,I,1,108.07,30.49,0.644562334,NP
4842,315,2.5,3.6,3.7,7,2,0.17,NC,0.3,3.17,0.32,0.53,1.53,3,1.07,0.03,0.0,I,1,125.4,37.1,0.110951423,P
4843,180,2.6,3.0,4.1,9,2,0.52,LC,0.3,1.59,0.49,0.64,0.54,3,0.19,0.04,0.0,I,1,106.27,22.59,0.423728814,NP
4844,90,3.8,3.5,3.5,9,3,0.11,NC,0.25,1.8,0.39,0.79,0.62,3,0.26,0.04,0.0,I,1,114.63,25.96,0.184154589,P
4845,135,2.9,3.8,4.0,4,7,0.59,NC,0.25,3.3,0.59,0.55,1.63,3,1.15,0.01,0.0,I,1,107.62,29.04,1.0,NP
4846,135,4.0,2.7,3.2,7,4,0.72,LC,0.2,2.61,0.47,0.73,0.87,3,0.48,0.05,0.0,I,1,102.37,27.66,0.572486267,NP
4847,225,3.5,2.2,3.8,6,6,0.34,HC,0.35,4.14,0.8,0.86,1.97,3,1.45,0.01,0.0,I,1,108.55,42.26,0.936636333,NP
4848,270,1.9,2.1,3.3,5,3,0.16,LC,0.25,0.93,0.62,0.7,0.92,3,0.53,0.04,0.0,I,1,108.99,28.3,0.391562294,P
4849,45,2.2,2.5,4.8,5,3,0.64,LC,0.3,3.75,0.52,0.75,1.33,3,0.9,0.02,0.0,I,1,108.8,30.71,1.0,NP
4850,0,3.4,3.0,4.3,9,6,0.69,NC,0.25,5.25,0.65,0.46,0.83,3,0.45,0.04,0.0,I,1,107.6,17.76,1.0,NP
4851,225,3.3,1.9,4.9,6,7,0.43,BR,0.2,4.62,0.54,0.69,1.01,3,0.61,0.02,0.0,I,1,108.34,24.05,1.0,NP
4852,225,2.0,2.3,4.8,4,5,0.26,BR,0.35,4.8,0.35,0.44,0.48,3,0.15,0.02,0.0,I,1,102.19,23.92,0.500854701,NP
4853,225,2.3,1.8,4.5,8,1,0.55,NC,0.4,2.36,0.73,0.42,1.88,3,1.37,0.03,0.0,I,1,117.25,38.97,0.521269841,NP
4854,90,2.6,3.3,2.8,6,3,0.58,BR,0.35,1.32,0.67,0.5,0.7,3,0.34,0.02,0.0,I,1,104.24,12.99,0.413574661,NP
4855,270,2.8,1.7,4.6,10,6,0.27,LC,0.3,4.28,0.29,0.58,1.13,3,0.72,0.05,0.0,I,1,106.02,44.95,0.980716253,NP
4856,45,3.7,2.8,3.1,7,4,0.21,LC,0.3,3.68,0.37,0.62,1.5,3,1.04,0.04,0.0,I,1,120.79,35.76,0.215442092,P
4857,90,1.6,3.6,3.4,7,2,0.32,NC,0.4,2.29,0.7,0.78,1.82,3,1.32,0.03,0.0,I,1,114.8,40.76,0.453884598,NP
4858,45,3.2,2.4,4.4,10,5,0.39,NC,0.4,4.98,0.42,0.65,1.41,3,0.97,0.03,0.0,I,1,108.18,43.32,0.636609254,NP
4859,135,3.0,3.2,4.1,5,4,0.46,HC,0.25,0.66,0.82,0.83,1.73,3,1.25,0.04,0.0,I,1,109.32,34.31,0.999461932,NP
4860,180,2.9,3.2,3.6,5,4,0.21,LC,0.4,2.85,0.45,0.61,1.92,1,0.0,0.05,0.01,I,1,113.38,41.99,0.333333333,P
4861,45,2.2,1.9,3.8,9,4,0.7,LC,0.25,4.27,0.39,0.71,0.56,1,0.0,0.03,0.05,I,1,102.66,13.26,1.0,NP
4862,0,1.7,2.4,4.1,8,7,0.65,HC,0.3,1.56,0.39,0.52,1.96,1,0.0,0.02,0.03,I,1,118.53,14.83,1.0,NP
4863,225,2.5,1.7,3.5,7,3,0.33,BR,0.3,2.55,0.34,0.74,1.38,1,0.0,0.01,0.02,I,1,105.6,36.73,1.0,NP
4864,135,3.9,3.5,2.8,8,1,0.44,NC,0.35,1.85,0.36,0.5,1.19,1,0.0,0.05,0.04,I,1,117.13,29.74,0.155655938,P
4865,45,3.2,2.6,4.0,4,6,0.11,NC,0.3,1.72,0.27,0.75,1.71,1,0.0,0.04,0.03,I,1,113.71,55.01,0.366013072,P
4866,270,2.7,1.6,4.8,9,2,0.61,NC,0.2,3.97,0.75,0.41,0.61,1,0.0,0.04,0.03,I,1,109.69,18.22,0.320146074,P
4867,90,3.5,2.1,4.3,6,5,0.24,NC,0.4,2.35,0.72,0.66,0.38,1,0.0,0.01,0.02,I,1,104.34,3.45,0.49416755,P
4868,180,2.1,3.8,3.7,10,4,0.14,BR,0.3,5.15,0.57,0.78,1.83,1,0.0,0.05,0.0,I,1,111.93,39.41,0.49495935,P
4869,225,1.5,1.9,2.9,4,5,0.28,LC,0.4,4.66,0.54,0.82,0.5,1,0.0,0.03,0.01,I,1,99.12,12.62,0.706430568,NP
4870,45,3.6,2.9,3.9,5,1,0.35,HC,0.35,2.2,0.62,0.84,1.81,1,0.0,0.04,0.02,I,1,115.07,45.64,0.299728194,P
4871,270,1.8,3.4,4.6,6,7,0.62,NC,0.25,3.68,0.69,0.62,1.67,1,0.0,0.02,0.03,I,1,119.62,12.94,1.0,NP
4872,180,2.7,2.7,3.1,8,2,0.18,HC,0.2,3.01,0.72,0.69,0.98,1,0.0,0.01,0.03,I,1,115.96,24.03,0.149163403,P
4873,90,3.7,3.3,4.3,8,6,0.73,LC,0.25,4.4,0.8,0.64,1.34,1,0.0,0.01,0.05,I,1,112.5,10.35,1.0,NP
4874,225,1.9,2.5,4.8,7,6,0.38,LC,0.35,3.61,0.66,0.81,0.7,1,0.0,0.04,0.04,I,1,110.36,5.66,1.0,NP
4875,135,2.4,2.1,3.4,9,6,0.55,BR,0.35,4.14,0.85,0.86,1.5,1,0.0,0.03,0.04,I,1,114.11,8.47,1.0,NP
4876,270,4.0,4.0,3.2,5,5,0.18,LC,0.25,3.28,0.63,0.54,0.75,1,0.0,0.03,0.04,I,1,114.14,12.44,0.165678577,P
4877,0,2.3,2.6,3.2,6,3,0.58,HC,0.35,4.78,0.32,0.58,1.45,1,0.0,0.0,0.04,I,1,104.68,42.68,0.65708061,P
4878,135,1.8,3.0,4.5,10,6,0.43,LC,0.25,0.73,0.51,0.42,0.41,1,0.0,0.01,0.05,I,1,110.95,0.07,1.0,NP
4879,90,2.9,2.9,4.5,5,4,0.48,NC,0.35,3.22,0.82,0.47,1.09,1,0.0,0.03,0.01,I,1,108.57,21.95,0.638350262,P
4880,315,3.6,3.4,4.7,5,5,0.49,BR,0.35,0.85,0.48,0.5,1.02,1,0.0,0.02,0.02,I,1,108.34,24.74,0.573891108,NP
4881,135,3.4,2.3,4.9,7,3,0.4,HC,0.3,2.15,0.79,0.73,1.56,1,0.0,0.02,0.0,I,1,115.42,22.97,1.0,NP
4882,270,2.4,1.7,3.4,9,3,0.7,NC,0.25,1.07,0.41,0.56,0.9,1,0.0,0.01,0.01,I,1,108.88,7.14,1.0,NP
4883,315,3.1,3.9,3.0,6,2,0.27,LC,0.2,5.12,0.47,0.87,0.81,1,0.0,0.0,0.02,I,1,112.27,23.15,0.193740686,P
4884,135,3.1,3.7,4.2,8,2,0.53,LC,0.25,1.33,0.58,0.44,1.24,1,0.0,0.02,0.01,I,1,115.15,33.07,0.281383337,NP
4885,225,3.0,2.7,4.8,6,6,0.35,NC,0.3,4.34,0.83,0.45,1.6,1,0.0,0.04,0.03,I,1,116.67,22.38,0.803006076,NP
4886,45,1.8,2.6,4.1,5,3,0.18,LC,0.3,1.07,0.69,0.85,1.42,1,0.0,0.02,0.03,I,1,110.55,41.48,0.467787115,P
4887,90,3.7,3.0,4.3,6,1,0.55,NC,0.25,1.48,0.63,0.66,1.81,1,0.0,0.05,0.04,I,1,115.04,39.64,0.400975157,P
4888,270,3.5,3.9,4.5,6,6,0.36,LC,0.35,2.0,0.3,0.68,0.63,1,0.0,0.03,0.04,I,1,101.99,28.23,0.79390175,NP
4889,135,3.9,3.3,3.7,5,7,0.62,NC,0.4,2.88,0.74,0.77,1.78,1,0.0,0.02,0.02,I,1,113.27,12.53,1.0,NP
4890,180,2.7,3.6,3.6,7,5,0.67,BR,0.25,3.28,0.52,0.71,0.41,1,0.0,0.04,0.05,I,1,101.23,3.53,0.718309859,NP
4891,90,3.2,1.8,2.9,9,2,0.45,HC,0.25,2.39,0.6,0.8,0.72,1,0.0,0.04,0.02,I,1,110.65,18.85,0.226303855,P
4892,270,1.7,2.0,3.9,9,1,0.61,LC,0.3,0.92,0.55,0.75,1.12,1,0.0,0.05,0.05,I,1,110.53,19.83,0.620823621,NP
4893,0,3.0,3.4,4.7,5,4,0.5,NC,0.4,4.43,0.76,0.62,0.53,1,0.0,0.02,0.03,I,1,105.95,2.88,1.0,NP
4894,315,2.5,2.5,3.0,4,4,0.14,LC,0.3,4.0,0.45,0.59,0.79,1,0.0,0.01,0.02,I,1,111.35,18.81,0.193252811,P
4895,135,2.6,3.7,3.4,7,5,0.19,HC,0.3,2.53,0.34,0.5,1.97,1,0.0,0.04,0.02,I,1,120.76,47.0,0.214611872,P
4896,180,2.3,1.6,5.0,8,3,0.73,NC,0.2,1.7,0.79,0.48,1.1,1,0.0,0.03,0.01,I,1,119.6,8.49,1.0,NP
4897,225,1.9,2.3,3.4,9,3,0.27,BR,0.2,5.33,0.38,0.88,0.95,1,0.0,0.02,0.03,I,1,103.67,38.52,0.721321321,NP
4898,45,2.0,1.9,4.0,10,6,0.41,NC,0.35,3.51,0.4,0.41,1.47,1,0.0,0.03,0.01,I,1,110.35,29.3,0.996534997,NP
4899,45,3.6,3.1,3.1,8,3,0.3,BR,0.35,4.75,0.47,0.54,1.26,1,0.0,0.02,0.04,I,1,111.27,35.14,0.319325791,P
4900,180,2.0,3.8,4.8,9,4,0.3,LC,0.3,3.9,0.53,0.76,0.34,1,0.0,0.03,0.03,I,2,103.6,4.5,1.0,NP
4901,180,3.3,3.4,3.4,8,7,0.2,LC,0.4,1.93,0.63,0.44,1.05,1,0.0,0.03,0.02,I,1,111.24,19.05,0.42043628,P
4902,135,3.5,3.0,4.9,5,5,0.33,LC,0.25,3.37,0.83,0.64,0.9,1,0.0,0.04,0.03,I,1,108.89,15.16,0.535494964,P
4903,0,2.6,2.0,4.3,6,1,0.14,NC,0.4,4.07,0.77,0.88,1.44,1,0.0,0.02,0.03,I,1,119.14,48.11,0.211664153,P
4904,315,3.2,2.3,4.8,6,2,0.27,LC,0.2,1.29,0.59,0.52,0.66,1,0.0,0.04,0.05,I,1,116.18,19.29,0.156613757,P
4905,270,4.0,2.2,2.8,8,3,0.4,BR,0.25,5.16,0.78,0.59,1.34,1,0.0,0.03,0.02,I,1,107.6,15.24,0.653812187,NP
4906,225,1.6,1.7,3.5,4,6,0.51,NC,0.3,4.65,0.69,0.57,0.93,1,0.0,0.02,0.04,I,1,110.82,6.31,1.0,NP
4907,90,3.7,2.5,3.8,8,2,0.52,BR,0.3,2.62,0.41,0.45,1.43,1,0.0,0.04,0.04,I,1,119.57,46.61,0.19094213,P
4908,270,3.5,2.8,3.6,9,6,0.74,HC,0.2,3.47,0.43,0.83,1.72,1,0.0,0.03,0.05,I,1,108.95,32.72,1.0,NP
4909,270,3.8,3.0,2.9,5,2,0.71,NC,0.3,2.19,0.49,0.79,0.74,1,0.0,0.05,0.04,I,1,106.49,18.44,0.248361582,P
4910,225,2.9,2.5,4.1,4,3,0.25,LC,0.35,0.76,0.29,0.61,1.55,1,0.0,0.02,0.02,I,1,108.63,48.14,0.509488006,NP
4911,0,3.1,3.6,4.5,9,4,0.39,LC,0.35,1.72,0.37,0.7,1.63,1,0.0,0.01,0.01,I,1,110.41,41.99,0.943661972,NP
4912,90,2.7,4.0,3.9,5,4,0.63,LC,0.35,1.45,0.71,0.53,1.98,1,0.0,0.05,0.02,I,1,112.31,26.32,0.996178648,NP
4913,180,2.4,3.3,4.1,6,7,0.59,BR,0.25,3.04,0.67,0.86,1.84,1,0.0,0.02,0.01,I,1,117.36,14.3,1.0,NP
4914,90,1.6,1.8,3.2,7,5,0.67,NC,0.35,4.53,0.84,0.49,1.9,1,0.0,0.05,0.01,I,1,115.66,13.53,0.866359447,NP
4915,135,1.9,3.7,3.4,8,3,0.13,HC,0.25,5.08,0.45,0.81,0.78,1,0.0,0.02,0.04,I,1,114.71,24.79,0.190670122,P
4916,45,2.2,3.2,4.4,6,2,0.61,NC,0.2,4.36,0.62,0.74,0.42,1,0.0,0.01,0.04,I,1,101.54,7.82,0.657438169,NP
4917,225,3.0,2.1,3.8,9,6,0.17,NC,0.35,2.87,0.32,0.67,1.12,1,0.0,0.02,0.03,I,1,107.37,45.4,0.58495246,NP
4918,135,1.8,1.6,4.6,10,5,0.44,HC,0.35,1.06,0.55,0.69,1.21,1,0.0,0.03,0.03,I,1,112.31,12.15,1.0,NP
4919,45,2.3,2.7,3.1,7,4,0.48,HC,0.25,2.3,0.35,0.4,0.54,1,0.0,0.04,0.02,I,1,102.66,12.33,0.492662474,NP
4920,135,3.0,3.7,4.1,10,5,0.38,HC,0.25,3.36,0.39,0.51,1.02,2,0.44,0.03,0.02,I,1,110.47,41.78,0.424657534,P
4921,0,1.7,3.8,4.5,6,6,0.24,HC,0.3,1.82,0.5,0.58,1.81,2,1.19,0.05,0.04,I,1,111.38,51.9,1.0,NP
4922,225,2.5,1.9,3.7,9,2,0.75,HC,0.35,3.62,0.62,0.5,1.57,2,0.72,0.04,0.0,I,1,112.16,36.06,0.397683398,NP
4923,180,3.4,1.5,3.5,6,5,0.34,LC,0.25,2.42,0.67,0.78,0.88,2,0.29,0.02,0.03,I,1,103.59,17.56,0.732887288,NP
4924,135,3.7,2.4,3.8,8,3,0.7,HC,0.25,4.53,0.84,0.53,1.26,2,1.0,0.01,0.03,I,1,108.76,17.12,1.0,NP
4925,180,2.8,3.3,4.0,10,3,0.68,BR,0.25,1.62,0.67,0.44,1.99,2,0.38,0.0,0.03,I,1,114.2,35.53,0.612027972,P
4926,45,2.1,2.3,3.4,5,4,0.33,BR,0.4,1.17,0.51,0.82,1.11,2,0.2,0.04,0.01,I,1,103.99,26.01,1.0,NP
4927,270,2.5,2.0,4.8,6,4,0.47,NC,0.35,0.8,0.69,0.65,0.61,2,1.24,0.02,0.04,I,1,103.7,10.63,1.0,NP
4928,180,3.9,3.4,3.1,4,3,0.58,LC,0.25,4.91,0.58,0.67,0.82,2,1.45,0.01,0.03,I,1,102.36,34.65,0.514246947,P
4929,90,1.6,3.9,2.9,8,2,0.18,LC,0.2,3.05,0.55,0.55,1.33,2,0.97,0.04,0.01,I,1,118.25,35.74,0.182656054,P
4930,0,2.3,3.1,3.2,5,1,0.16,NC,0.2,2.26,0.75,0.73,1.74,2,0.71,0.01,0.05,I,1,123.06,43.56,0.099817851,P
4931,180,1.7,3.6,4.7,9,6,0.52,BR,0.25,4.32,0.35,0.72,1.9,2,0.25,0.03,0.02,I,1,115.75,32.84,1.0,NP
4932,135,3.8,3.3,3.3,9,4,0.3,LC,0.2,1.52,0.31,0.88,1.54,2,0.54,0.01,0.05,I,1,110.48,59.3,0.403282051,P
4933,270,4.0,2.0,4.6,6,7,0.27,NC,0.3,3.96,0.63,0.56,0.73,2,0.79,0.01,0.04,I,1,104.27,16.69,1.0,NP
4934,270,2.0,3.1,4.2,7,2,0.11,NC,0.35,2.12,0.39,0.86,0.52,2,1.32,0.02,0.04,I,1,114.98,19.73,0.150903741,P
4935,90,2.3,1.7,3.9,7,6,0.57,LC,0.35,5.03,0.79,0.76,0.6,2,1.35,0.04,0.02,I,1,103.72,13.29,1.0,NP
4936,315,2.9,1.7,3.3,7,5,0.39,LC,0.35,4.71,0.73,0.41,1.39,2,0.55,0.03,0.01,I,1,110.91,30.42,0.479532164,NP
4937,90,2.9,2.7,4.9,6,4,0.43,NC,0.35,2.87,0.56,0.7,1.21,2,0.87,0.05,0.05,I,1,107.0,52.78,1.0,P
4938,45,3.2,2.6,4.2,8,7,0.21,BR,0.4,5.2,0.46,0.69,0.45,2,0.64,0.02,0.01,I,1,100.91,24.47,0.996887644,NP
4939,315,2.0,2.3,4.3,8,5,0.65,LC,0.3,1.0,0.77,0.44,0.99,2,1.08,0.0,0.01,I,1,114.07,8.79,0.918518519,NP
4940,270,3.5,2.5,4.4,9,5,0.61,NC,0.3,4.04,0.43,0.61,0.35,2,0.91,0.04,0.01,I,1,101.18,22.7,0.833481219,NP
4941,225,2.6,2.9,3.0,4,6,0.62,NC,0.35,2.67,0.48,0.8,1.47,2,0.42,0.02,0.03,I,1,103.24,24.38,1.0,NP
4942,45,3.5,3.8,3.6,5,1,0.45,LC,0.3,3.77,0.32,0.47,1.67,2,1.14,0.03,0.02,I,1,120.79,45.65,0.16057971,P
4943,225,1.9,3.0,4.8,5,3,0.51,NC,0.3,1.24,0.27,0.62,0.75,2,0.13,0.0,0.0,I,1,103.13,23.84,1.0,NP
4944,90,3.2,2.1,3.0,8,2,0.14,NC,0.4,3.27,0.81,0.85,1.87,2,1.44,0.04,0.02,I,1,124.52,42.15,0.108401084,P
4945,135,3.3,3.1,3.4,8,4,0.19,NC,0.3,0.8,0.5,0.76,1.35,2,0.91,0.05,0.03,I,1,115.79,42.91,0.302900378,P
4946,90,2.9,1.9,4.0,8,2,0.71,LC,0.4,5.23,0.31,0.6,1.27,2,0.84,0.04,0.03,I,1,107.18,58.08,0.384542437,NP
4947,315,2.7,3.4,3.5,4,5,0.18,BR,0.2,2.29,0.69,0.52,0.38,2,0.05,0.03,0.04,I,1,108.72,2.69,0.226415094,P
4948,135,4.0,1.6,4.0,5,6,0.12,NC,0.35,2.78,0.82,0.83,1.59,2,1.12,0.05,0.03,I,1,112.68,48.04,0.524703961,P
4949,90,3.7,2.8,4.3,7,3,0.53,LC,0.35,1.63,0.39,0.79,0.47,2,0.13,0.01,0.04,I,1,102.2,4.34,1.0,NP
4950,225,2.4,2.4,4.8,9,6,0.7,NC,0.25,3.37,0.54,0.43,0.81,2,0.43,0.02,0.02,I,1,110.75,16.99,1.0,NP
4951,180,3.3,3.2,3.2,8,6,0.47,BR,0.35,4.03,0.3,0.42,0.92,2,0.53,0.02,0.02,I,1,103.29,35.8,0.560927961,NP
4952,0,1.6,2.6,2.8,10,4,0.23,LC,0.4,3.7,0.55,0.55,0.6,2,0.25,0.04,0.02,I,1,103.22,12.53,0.585072739,NP
4953,270,2.3,3.7,4.9,6,3,0.6,HC,0.3,4.35,0.85,0.82,1.04,2,0.64,0.03,0.02,I,1,109.95,14.25,1.0,NP
4954,45,1.7,3.0,4.5,6,1,0.35,LC,0.25,1.55,0.45,0.66,0.75,2,0.38,0.04,0.05,I,1,113.14,33.87,0.249614792,P
4955,45,1.9,2.3,4.6,5,5,0.3,HC,0.25,4.81,0.37,0.59,1.7,2,1.22,0.02,0.02,I,1,110.03,55.65,0.674474474,NP
4956,270,3.0,1.7,3.4,5,2,0.39,NC,0.3,4.45,0.72,0.49,1.94,2,1.43,0.04,0.04,I,1,123.14,49.76,0.15819209,P
4957,180,3.5,4.0,4.1,9,3,0.44,BR,0.25,1.04,0.75,0.86,1.54,2,1.08,0.03,0.04,I,1,110.4,51.38,0.569069895,P
4958,225,2.1,3.7,3.0,7,7,0.57,NC,0.35,3.11,0.62,0.73,1.13,2,0.71,0.01,0.01,I,1,104.66,18.51,1.0,NP
4959,90,2.7,2.1,3.8,6,2,0.63,NC,0.2,2.17,0.62,0.66,1.81,2,1.31,0.02,0.05,I,1,112.05,56.71,0.389783709,NP
4960,270,3.7,2.1,4.2,6,2,0.63,HC,0.35,4.39,0.31,0.84,0.73,2,0.37,0.02,0.01,I,1,104.89,37.24,0.341797528,P
4961,135,2.4,2.6,4.9,4,3,0.16,NC,0.25,1.79,0.49,0.54,1.08,2,0.67,0.05,0.04,I,1,114.49,45.59,0.265331665,P
4962,0,2.4,3.8,3.5,5,5,0.5,LC,0.35,5.25,0.62,0.49,1.2,2,0.78,0.01,0.02,I,1,107.05,33.02,0.50212766,NP
4963,315,2.2,2.9,3.4,9,6,0.2,LC,0.3,3.43,0.36,0.84,1.48,2,1.02,0.01,0.03,I,1,105.64,54.49,0.824153407,NP
4964,180,1.6,3.4,4.6,6,5,0.69,HC,0.25,3.77,0.37,0.46,0.64,2,0.28,0.03,0.05,I,1,102.74,14.13,1.0,NP
4965,90,2.8,2.4,4.3,5,7,0.72,NC,0.4,2.16,0.66,0.71,1.62,2,1.15,0.03,0.03,I,1,115.09,12.39,1.0,NP
4966,270,3.0,3.6,4.4,8,7,0.4,NC,0.35,4.65,0.72,0.55,1.95,2,1.44,0.03,0.03,I,1,112.93,44.45,1.0,NP
4967,180,1.8,2.7,3.0,5,3,0.48,NC,0.2,3.03,0.56,0.88,1.32,2,0.88,0.02,0.04,I,1,103.62,40.7,0.65606469,P
4968,90,2.7,1.8,3.9,9,3,0.67,LC,0.3,0.87,0.77,0.51,1.8,2,1.3,0.04,0.02,I,1,118.18,10.84,1.0,NP
4969,45,2.0,1.9,4.6,7,6,0.33,NC,0.4,4.88,0.65,0.42,1.58,2,1.12,0.04,0.02,I,1,113.13,38.93,0.992376992,NP
4970,90,1.7,3.0,3.7,10,5,0.52,LC,0.35,4.1,0.51,0.76,1.41,2,0.96,0.03,0.05,I,1,107.29,49.18,0.882896764,P
4971,135,3.0,3.1,3.3,7,4,0.3,BR,0.35,1.25,0.85,0.65,0.58,2,0.23,0.04,0.04,I,1,106.31,3.24,0.410947485,P
4972,225,3.6,1.7,3.9,5,3,0.56,NC,0.3,2.88,0.43,0.42,1.87,2,1.37,0.02,0.05,I,1,108.65,48.47,1.0,NP
4973,0,2.0,2.1,4.1,9,6,0.24,LC,0.25,3.64,0.41,0.74,0.35,2,0.03,0.04,0.03,I,1,101.18,10.5,1.0,NP
4974,135,3.3,3.4,3.7,7,4,0.26,NC,0.3,1.08,0.58,0.59,0.42,2,0.09,0.02,0.04,I,1,107.22,3.31,0.333180253,P
4975,45,2.6,2.8,3.2,6,1,0.61,LC,0.2,1.55,0.29,0.68,0.9,2,0.51,0.02,0.03,I,1,107.06,34.93,0.31942959,P
4976,270,3.8,2.3,4.7,6,2,0.11,BR,0.25,2.68,0.8,0.62,1.68,2,1.2,0.05,0.04,I,1,129.01,57.51,0.052740741,P
4977,225,4.0,4.0,2.8,8,2,0.19,BR,0.25,1.84,0.7,0.6,1.15,2,0.74,0.03,0.01,I,1,120.62,28.11,0.076109598,P
4978,180,3.2,1.6,4.9,8,1,0.36,HC,0.4,2.49,0.47,0.8,0.78,2,0.41,0.03,0.02,I,1,105.36,40.57,0.784434204,NP
4979,270,3.4,3.5,3.1,10,4,0.45,LC,0.25,4.45,0.78,0.78,0.95,2,0.56,0.05,0.02,I,1,105.31,30.93,0.481721826,P
4980,225,2.9,3.9,4.8,4,5,0.46,LC,0.3,3.27,0.76,0.54,0.63,3,1.35,0.05,0.02,I,1,102.45,21.53,0.603098656,NP
4981,135,3.7,1.6,3.3,6,1,0.58,LC,0.2,1.07,0.57,0.74,0.9,3,1.14,0.05,0.03,I,1,103.05,24.06,0.694211224,NP
4982,180,3.0,1.7,4.4,6,5,0.5,LC,0.2,4.71,0.46,0.76,1.17,3,0.82,0.03,0.04,I,1,105.34,44.88,0.998459168,NP
4983,225,3.6,2.2,3.3,4,4,0.15,NC,0.35,2.59,0.43,0.42,0.54,3,0.46,0.01,0.05,I,1,114.99,8.53,0.073698002,P
4984,90,1.8,3.6,4.1,10,5,0.33,BR,0.25,3.4,0.68,0.82,1.32,3,0.56,0.02,0.05,I,1,108.37,53.32,0.717907445,P
4985,270,1.6,2.8,4.8,9,2,0.56,HC,0.35,5.08,0.65,0.44,0.68,3,0.98,0.0,0.01,I,1,105.35,31.79,0.619941349,P
4986,225,2.4,3.2,3.0,8,3,0.29,LC,0.25,1.77,0.5,0.71,0.99,3,1.42,0.03,0.01,I,1,114.76,33.34,0.357311719,P
4987,270,3.1,3.9,4.5,8,2,0.39,HC,0.35,1.45,0.53,0.65,1.88,3,0.54,0.02,0.04,I,1,119.79,63.21,0.270811156,P
4988,180,2.8,3.4,3.2,5,2,0.12,NC,0.25,0.86,0.6,0.42,0.78,3,1.45,0.05,0.03,I,1,119.84,18.66,0.026322931,P
4989,315,3.3,3.5,4.7,8,5,0.64,LC,0.25,4.11,0.74,0.88,1.45,3,0.69,0.03,0.03,I,1,111.94,32.76,0.934671126,NP
4990,90,2.1,3.5,4.2,7,4,0.19,LC,0.25,3.7,0.36,0.47,1.65,3,0.22,0.01,0.02,I,1,116.08,54.13,0.307882644,P
4991,135,3.9,2.0,3.8,5,1,0.52,NC,0.25,3.59,0.84,0.87,1.95,3,1.27,0.01,0.01,I,1,110.45,40.18,0.620712621,P
4992,45,1.7,1.9,3.7,9,3,0.73,BR,0.4,2.31,0.79,0.57,1.79,3,1.02,0.04,0.01,I,1,114.28,21.15,1.0,NP
4993,90,3.2,2.3,4.3,9,7,0.27,HC,0.4,3.86,0.31,0.84,0.48,3,0.39,0.03,0.02,I,1,100.05,32.74,1.0,NP
4994,0,1.7,2.6,2.8,6,5,0.38,LC,0.3,1.29,0.63,0.68,1.58,3,1.3,0.01,0.04,I,1,107.97,48.04,0.604278075,NP
4995,45,2.6,2.4,4.2,5,6,0.6,NC,0.4,2.15,0.41,0.77,2.0,3,0.3,0.02,0.04,I,1,112.56,29.81,1.0,NP
4996,45,2.7,3.1,3.4,8,3,0.17,NC,0.3,4.24,0.84,0.52,1.06,3,0.33,0.0,0.02,I,1,117.55,26.91,0.1812558,P
4997,225,2.0,3.2,3.5,10,3,0.41,NC,0.35,2.96,0.38,0.56,1.13,3,0.63,0.04,0.0,I,1,109.07,37.54,0.434269434,NP
